number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
53,0.5639898809285906,2026-05-28 17:48:27.504970,2026-05-28 17:48:27.659120,0 days 00:00:00.154150,0.6278768082394112,0.7319705321654477,62,0.041494150819723075,3,4.011190425555441,254,0.00420029046823834,11.478400541902625,0.582391825641005,COMPLETE
54,0.5886133650023175,2026-05-28 17:48:27.659157,2026-05-28 17:48:27.805405,0 days 00:00:00.146248,0.5734178156751213,1.2385948982897315,59,0.05878027717689824,3,3.3292287041095054,306,0.0064368080523388976,15.731920232082887,0.6315571522895357,COMPLETE
55,0.5642855595217908,2026-05-28 17:48:27.805439,2026-05-28 17:48:27.926283,0 days 00:00:00.120844,0.7133605729378928,0.2791421087232403,32,0.027812740029010078,3,5.914351646488132,172,0.0022892959197175914,9.446418049768093,0.6057615865595022,COMPLETE
56,0.585218755199723,2026-05-28 17:48:27.926317,2026-05-28 17:48:28.085560,0 days 00:00:00.159243,0.6504631663141931,0.45434937475039294,52,0.06897338820870398,4,4.847216496134894,500,0.003148209668377665,0.3152624111064722,0.7262771142230502,COMPLETE
57,0.5781293764486894,2026-05-28 17:48:28.085599,2026-05-28 17:48:28.229086,0 days 00:00:00.143487,0.6120031559009207,1.0314548978768536,54,0.03603512157258191,4,3.7959935398938818,255,0.03227054291308438,5.979720636119619,0.6828226586331466,COMPLETE
58,0.62904365477884,2026-05-28 17:48:28.229122,2026-05-28 17:48:28.374068,0 days 00:00:00.144946,0.6797044585414642,3.946825437812098,59,0.08109086914593187,3,3.192979483262206,422,0.0011065684700007899,19.159700756516596,0.5713447103130709,COMPLETE
59,0.5652317066867708,2026-05-28 17:48:28.374101,2026-05-28 17:48:28.497561,0 days 00:00:00.123460,0.7355193625457223,0.7054412778420384,41,0.043302293357091355,4,2.9481966715488683,124,0.01578002049396355,8.255478908228259,0.5973968950068855,COMPLETE
60,0.5677938669048881,2026-05-28 17:48:28.497596,2026-05-28 17:48:28.680331,0 days 00:00:00.182735,0.593225603267882,0.23221162734641937,35,0.02301008149726993,3,4.257851487730609,574,0.00697215846912321,13.286672537943485,0.647068534779623,COMPLETE
61,0.5687818983264932,2026-05-28 17:48:28.680366,2026-05-28 17:48:28.877126,0 days 00:00:00.196760,0.6628399923334617,0.0029639534515257804,58,0.050446485019249046,3,3.541845277844353,360,0.00022818543921296545,4.418927865309324,0.6302694980502129,COMPLETE
62,0.5627829765911357,2026-05-28 17:48:28.877160,2026-05-28 17:48:29.043666,0 days 00:00:00.166506,0.6316941519274302,0.43557388965741406,61,0.038434837647099235,4,2.103285100859264,309,0.0006168163282171496,10.47770771064476,0.6086536448347052,COMPLETE
63,0.5729323685093425,2026-05-28 17:48:29.043704,2026-05-28 17:48:29.229977,0 days 00:00:00.186273,0.6548073405801272,0.15302724988358712,55,0.057202895459356015,3,2.544434309135293,458,0.001461530220037602,3.4381048202158495,0.6643833135436332,COMPLETE
64,0.5732321368438862,2026-05-28 17:48:29.230013,2026-05-28 17:48:29.405832,0 days 00:00:00.175819,0.6747315816194049,0.5846134151867541,51,0.030786277383362273,4,6.497030344400986,409,0.00013173239659882363,4.687085544993298,0.5681172216823354,COMPLETE
